1.100000 0.009661 1.442843e-02 5.000000e-05 
1.119322 0.009661 1.443499e-02 5.000000e-05 
1.138983 0.009831 1.448252e-02 5.000000e-05 
1.158989 0.010003 1.443723e-02 5.000000e-05 
1.179347 0.010179 1.438706e-02 5.000000e-05 
1.200063 0.010358 1.435842e-02 5.000000e-05 
1.221142 0.010540 1.438588e-02 5.000000e-05 
1.242592 0.010725 1.426351e-02 5.000000e-05 
1.264418 0.010913 1.423551e-02 5.000000e-05 
1.286628 0.011105 1.432464e-02 5.000000e-05 
1.309228 0.011300 1.432764e-02 5.000000e-05 
1.332225 0.011498 1.450881e-02 5.000000e-05 
1.355625 0.011700 1.473744e-02 5.000000e-05 
1.379437 0.011906 1.470620e-02 5.000000e-05 
1.403667 0.012115 1.477202e-02 5.000000e-05 
1.428323 0.012328 1.480755e-02 5.000000e-05 
1.453412 0.012544 1.474095e-02 5.000000e-05 
1.478941 0.012765 1.464811e-02 5.000000e-05 
1.504919 0.012989 1.459707e-02 5.000000e-05 
1.531353 0.013217 1.450102e-02 5.000000e-05 
1.558252 0.013449 1.444799e-02 5.000000e-05 
1.585623 0.013686 1.439620e-02 5.000000e-05 
1.613475 0.013926 1.435735e-02 5.000000e-05 
1.641816 0.014171 1.425113e-02 5.000000e-05 
1.670655 0.014419 1.440622e-02 5.000000e-05 
1.700000 0.014673 1.431443e-02 5.000000e-05 
