2.870544 0.014947 1.424085e-02 2.898761e-05 
2.900438 0.014947 1.422260e-02 2.898761e-05 
2.930642 0.015102 1.424805e-02 2.787861e-05 
2.961162 0.015260 1.420735e-02 2.669035e-05 
2.991999 0.015419 1.421246e-02 2.603534e-05 
3.023157 0.015579 1.419881e-02 2.621350e-05 
3.054640 0.015741 1.415746e-02 2.655729e-05 
3.086450 0.015905 1.416349e-02 2.695214e-05 
3.118592 0.016071 1.403314e-02 2.694328e-05 
3.151069 0.016238 1.398480e-02 2.638852e-05 
3.183884 0.016407 1.396297e-02 2.571286e-05 
3.217040 0.016578 1.389042e-02 2.540663e-05 
3.250542 0.016751 1.381739e-02 2.529570e-05 
3.284393 0.016925 1.387679e-02 2.537437e-05 
3.318596 0.017102 1.379481e-02 2.549398e-05 
3.353155 0.017280 1.379993e-02 2.560734e-05 
3.388075 0.017460 1.374837e-02 2.579648e-05 
3.423358 0.017641 1.380945e-02 2.585702e-05 
3.459008 0.017825 1.369767e-02 2.591121e-05 
3.495030 0.018011 1.363401e-02 2.601512e-05 
3.531427 0.018198 1.369892e-02 2.625040e-05 
3.568202 0.018388 1.356564e-02 2.647178e-05 
3.605361 0.018579 1.363521e-02 2.668600e-05 
3.642907 0.018773 1.355885e-02 2.696111e-05 
3.680844 0.018968 1.352754e-02 2.742698e-05 
3.719176 0.019166 1.343770e-02 2.742698e-05 
