3.823199 0.020080 1.339797e-02 2.855741e-05 
3.863360 0.020080 1.339269e-02 2.855741e-05 
3.903942 0.020291 1.336377e-02 2.884898e-05 
3.944951 0.020504 1.334984e-02 2.929734e-05 
3.986390 0.020720 1.343225e-02 2.968265e-05 
4.028265 0.020937 1.340580e-02 3.023981e-05 
4.070580 0.021157 1.356128e-02 3.095198e-05 
4.113339 0.021380 1.354018e-02 3.126988e-05 
4.156547 0.021604 1.366151e-02 3.169290e-05 
4.200209 0.021831 1.367461e-02 3.262703e-05 
4.244330 0.022060 1.386911e-02 3.275570e-05 
4.288914 0.022292 1.395539e-02 3.333042e-05 
4.333966 0.022526 1.400849e-02 3.402522e-05 
4.379492 0.022763 1.399002e-02 3.489344e-05 
4.425496 0.023002 1.402083e-02 3.512703e-05 
4.471983 0.023244 1.400246e-02 3.594361e-05 
4.518959 0.023488 1.402105e-02 3.661588e-05 
4.566428 0.023735 1.399703e-02 3.731967e-05 
4.614396 0.023984 1.384176e-02 3.826577e-05 
4.662867 0.024236 1.396302e-02 3.960348e-05 
4.711848 0.024490 1.407174e-02 4.058920e-05 
4.761343 0.024748 1.401298e-02 4.167874e-05 
4.811358 0.025008 1.383130e-02 4.321168e-05 
4.861899 0.025270 1.390786e-02 4.470096e-05 
4.912970 0.025536 1.402287e-02 4.652587e-05 
4.964578 0.025804 1.399612e-02 4.650396e-05 
5.016728 0.026075 1.396257e-02 4.738213e-05 
5.069426 0.026349 1.392212e-02 4.902221e-05 
5.122677 0.026626 1.396359e-02 4.958676e-05 
5.176488 0.026905 1.411137e-02 4.958676e-05 
